Case_ID,Activity,Start_Time,EndTime,team
1256,Status Escalated,2025-06-11T19:10:57.520000,2025-06-11T19:10:57.520000,Sales - Enterprise
1123,Status Waiting for Customer,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - SMB
1207,Status Working,2025-06-11T19:12:28.253000,2025-06-11T19:12:28.905000,Sales - AMER
1090,Status Waiting for Customer,2025-06-11T17:15:03.344000,2025-06-11T17:15:05.461000,Sales - AMER
1228,Status On Hold,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - Online
1167,Status On Hold,2025-06-11T19:06:29.320000,2025-06-11T19:06:29.320000,Marketing
1237,Created.,2025-06-11T17:15:32.687000,2025-06-11T17:15:38.225000,Sales - APAC
1185,Created.,2025-06-11T17:15:40.545000,2025-06-11T17:15:43.027000,Sales - Field
1169,Status Waiting for Customer,2025-06-11T19:13:54.551000,2025-06-11T19:13:55.086000,Sales - EMEA
1264,Created.,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - Field
1088,Status In Progress,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - SMB
1139,Status On Hold,2025-06-11T12:20:47.962000,2025-06-11T12:20:49.945000,Sales - Enterprise
1154,Created.,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - AMER
1225,Status Response Received,2025-06-11T19:13:56.014000,2025-06-11T19:13:56.543000,Sales - Field
1207,Status Waiting for Customer,2025-06-11T19:13:38.199000,2025-06-11T19:13:38.199000,Sales - EMEA
1259,Status On Hold,2025-06-11T19:11:02.991000,2025-06-11T19:11:03.526000,Sales - EMEA
1137,Status Working,2025-06-11T19:10:48.631000,2025-06-11T19:10:48.631000,Sales - Field
1233,Status Response Received,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - Online
969,Status Waiting for Customer,2025-06-11T19:09:55.828000,2025-06-11T19:09:55.828000,Marketing
1180,Status Escalated,2025-06-11T19:05:43.872000,2025-06-11T19:06:28.911000,Sales - Online
1241,Status Response Received,2025-06-11T19:12:25.409000,2025-06-11T19:12:25.409000,Sales - Enterprise
1246,Status Working,2025-06-11T12:19:42.780000,2025-06-11T12:19:59.410000,Sales - EMEA
1134,Status In Progress,2025-06-11T17:15:01.261000,2025-06-11T17:15:01.773000,Sales - EMEA
1142,Status Waiting for Customer,2025-06-11T12:32:11.344000,2025-06-11T12:32:11.344000,Sales - SMB
1252,Status Escalated,2025-06-11T19:13:48.534000,2025-06-11T19:13:51.640000,Sales - Enterprise
1107,Status Waiting for Customer,2025-06-11T19:11:04.818000,2025-06-11T19:11:09.315000,Marketing
1189,Status Waiting for Customer,2025-06-11T19:12:46.225000,2025-06-11T19:12:47.058000,Sales - Enterprise
1081,Status On Hold,2025-06-11T19:12:44.038000,2025-06-11T19:12:44.038000,Sales - AMER
1292,Status On Hold,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - APAC
1270,Status Working,2025-06-11T12:19:59.410000,2025-06-11T12:20:00.020000,Sales - EMEA
1167,Status Working,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - SMB
1078,Status On Hold,2025-06-11T19:10:11.355000,2025-06-11T19:10:11.355000,Sales - AMER
1223,Status Escalated,2025-06-11T18:07:55.567000,2025-06-11T18:07:57.355000,Sales - Field
1191,Status Waiting for Customer,2025-06-11T12:32:09.156000,2025-06-11T12:32:09.156000,Sales - Enterprise
1198,Status Escalated,2025-06-11T19:10:57.620000,2025-06-11T19:11:01.479000,Sales - Field
1140,Status On Hold,2025-06-11T18:08:08.273000,2025-06-11T18:08:08.273000,Sales - Online
1243,Status In Progress,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - AMER
1119,Status In Progress,2025-06-11T18:07:36.993000,2025-06-11T18:07:36.993000,Marketing
1093,Status Waiting for Customer,2025-06-11T19:09:53.641000,2025-06-11T19:09:53.641000,Sales - EMEA
1107,Status On Hold,2025-06-11T19:12:44.038000,2025-06-11T19:12:44.038000,Sales - Enterprise
1215,Status Waiting for Customer,2025-06-11T18:07:42.556000,2025-06-11T18:07:42.556000,Sales - APAC
1271,Status Working,2025-06-11T19:13:03.328000,2025-06-11T19:13:12.018000,Sales - AMER
939,Status Response Received,2025-06-11T19:10:12.569000,2025-06-11T19:10:12.569000,Sales - EMEA
1181,Status Waiting for Customer,2025-06-11T12:31:53.862000,2025-06-11T12:32:06.113000,Sales - SMB
1237,Status Working,2025-06-11T19:13:03.328000,2025-06-11T19:13:12.018000,Sales - Online
1258,Status Response Received,2025-06-11T19:12:25.409000,2025-06-11T19:12:25.409000,Sales - Enterprise
1206,Status Working,2025-06-11T12:24:05.015000,2025-06-11T12:24:07.004000,Sales - AMER
1105,Status On Hold,2025-06-11T12:21:09.764000,2025-06-11T12:21:10.105000,Sales - AMER
1226,Created.,2025-06-11T19:12:27.721000,2025-06-11T19:12:28.253000,Sales - APAC
1169,Status In Progress,2025-06-11T12:23:12.913000,2025-06-11T12:23:13.062000,Sales - APAC
1182,Status Working,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - SMB
1190,Status On Hold,2025-06-11T12:21:07.748000,2025-06-11T12:21:08.375000,Sales - Online
1193,Status Working,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - SMB
1145,Status Response Received,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - EMEA
1250,Status On Hold,2025-06-11T19:11:01.497000,2025-06-11T19:11:02.641000,Sales - EMEA
1114,Status On Hold,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - SMB
1120,Status Waiting for Customer,2025-06-11T19:12:45.505000,2025-06-11T19:12:45.505000,Sales - Online
1112,Status Waiting for Customer,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - SMB
1216,Status Working,2025-06-11T17:15:42.783000,2025-06-11T17:15:42.783000,Sales - Online
1229,Status In Progress,2025-06-11T12:21:10.105000,2025-06-11T12:21:11.967000,Sales - Online
1234,Status In Progress,2025-06-11T12:20:49.945000,2025-06-11T12:20:50.695000,Sales - Field
1247,Status Waiting for Customer,2025-06-11T19:06:40.543000,2025-06-11T19:06:44.399000,Sales - Enterprise
1200,Status Waiting for Customer,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000,Sales - Online
1102,Status Response Received,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - APAC
1127,Status Working,2025-06-11T12:24:05.015000,2025-06-11T12:24:07.004000,Sales - Online
1141,Status Escalated,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - Online
1113,Status In Progress,2025-06-11T12:20:49.945000,2025-06-11T12:20:50.695000,Sales - Online
1249,Status On Hold,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - Field
1179,Created.,2025-06-11T19:12:26.184000,2025-06-11T19:12:27.392000,Sales - Field
1084,Status Escalated,2025-06-11T19:05:28.844000,2025-06-11T19:05:43.119000,Sales - EMEA
1110,Status Waiting for Customer,2025-06-11T19:09:55.828000,2025-06-11T19:09:55.828000,Sales - Field
1127,Status Response Received,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Sales - APAC
1184,Created.,2025-06-11T19:12:27.144000,2025-06-11T19:12:27.144000,Sales - APAC
1247,Status Escalated,2025-06-11T19:13:02.223000,2025-06-11T19:13:02.223000,Sales - Field
1219,Status In Progress,2025-06-11T19:13:11.756000,2025-06-11T19:13:11.756000,Sales - SMB
1227,Status Working,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - Enterprise
1141,Status Waiting for Customer,2025-06-11T12:31:47.945000,2025-06-11T12:31:47.945000,Sales - Field
1231,Status On Hold,2025-06-11T19:06:29.320000,2025-06-11T19:06:29.320000,Sales - Online
1111,Status In Progress,2025-06-11T19:09:47.652000,2025-06-11T19:09:47.652000,Sales - AMER
1203,Status In Progress,2025-06-11T12:32:06.113000,2025-06-11T12:32:12.903000,Sales - Enterprise
1275,Status Escalated,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000,Sales - Enterprise
1102,Status Response Received,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - APAC
1296,Status Escalated,2025-06-11T19:10:57.039000,2025-06-11T19:10:57.620000,Sales - Enterprise
1281,Status Escalated,2025-06-11T19:06:28.658000,2025-06-11T19:06:28.658000,Sales - Field
1069,Created.,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - Online
1151,Status Working,2025-06-11T19:13:00.735000,2025-06-11T19:13:02.467000,Finance
1103,Status Working,2025-06-11T19:10:48.631000,2025-06-11T19:10:48.631000,Sales - EMEA
1181,Created.,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - Online
1287,Status On Hold,2025-06-11T18:08:08.273000,2025-06-11T18:08:08.273000,Sales - Online
1097,Status On Hold,2025-06-11T19:06:33.862000,2025-06-11T19:06:33.862000,Sales - APAC
1177,Status In Progress,2025-06-11T12:20:47.962000,2025-06-11T12:20:49.945000,Sales - Online
1143,Status In Progress,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - EMEA
1070,Status Response Received,2025-06-11T12:32:06.625000,2025-06-11T12:32:06.625000,Sales - AMER
1063,Status In Progress,2025-06-11T17:17:13.444000,2025-06-11T17:17:13.444000,Sales - Field
1148,Created.,2025-06-11T19:12:27.144000,2025-06-11T19:12:27.144000,Sales - APAC
1061,Status Waiting for Customer,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - AMER
1131,Status On Hold,2025-06-11T19:12:31.448000,2025-06-11T19:12:33.311000,Sales - APAC
1179,Status Waiting for Customer,2025-06-11T12:23:13.062000,2025-06-11T12:23:13.272000,Sales - SMB
1112,Status Waiting for Customer,2025-06-11T19:06:35.814000,2025-06-11T19:06:40.518000,Sales - Enterprise
1130,Status Response Received,2025-06-11T12:31:47.576000,2025-06-11T12:31:47.576000,Sales - SMB
1248,Status Working,2025-06-11T17:14:55.775000,2025-06-11T17:14:55.775000,Sales - Online
950,Status On Hold,2025-06-11T19:10:11.355000,2025-06-11T19:10:11.355000,Sales - AMER
1238,Status Waiting for Customer,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - Online
1089,Status On Hold,2025-06-11T19:13:53.979000,2025-06-11T19:13:53.979000,Sales - Enterprise
1062,Status On Hold,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - APAC
1255,Status On Hold,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - Enterprise
1299,Status Waiting for Customer,2025-06-11T19:11:04.281000,2025-06-11T19:11:04.818000,Sales - EMEA
1072,Created.,2025-06-11T17:15:38.755000,2025-06-11T17:15:40.359000,Sales - Enterprise
1256,Status Escalated,2025-06-11T19:13:48.013000,2025-06-11T19:13:48.013000,Sales - EMEA
1128,Status Response Received,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - Enterprise
1282,Status Working,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - Field
1139,Status On Hold,2025-06-11T12:21:08.375000,2025-06-11T12:21:09.764000,Sales - EMEA
1176,Created.,2025-06-11T19:13:19.436000,2025-06-11T19:13:20.687000,Sales - AMER
1172,Status On Hold,2025-06-11T17:15:00.666000,2025-06-11T17:15:00.666000,Sales - Online
1175,Created.,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - Online
1116,Status Waiting for Customer,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - SMB
1176,Status On Hold,2025-06-11T19:12:44.038000,2025-06-11T19:12:44.038000,Sales - Online
1242,Created.,2025-06-11T17:15:40.092000,2025-06-11T17:15:40.092000,Sales - APAC
1248,Status Response Received,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000,Sales - Field
1156,Status On Hold,2025-06-11T18:08:08.144000,2025-06-11T18:08:08.650000,Sales - Enterprise
1098,Status In Progress,2025-06-11T18:07:57.872000,2025-06-11T18:08:00.053000,Sales - SMB
1148,Status Escalated,2025-06-11T19:06:29.253000,2025-06-11T19:06:29.864000,Sales - APAC
1037,Status Escalated,2025-06-11T19:06:57.367000,2025-06-11T19:08:56.247000,Sales - APAC
1066,Status Response Received,2025-06-11T19:06:42.842000,2025-06-11T19:06:42.842000,Sales - EMEA
1089,Status Response Received,2025-06-11T12:24:52.229000,2025-06-11T12:25:07.295000,Sales - Online
1099,Status On Hold,2025-06-11T19:12:44.038000,2025-06-11T19:12:44.038000,Sales - AMER
1125,Status Response Received,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - AMER
1108,Status Response Received,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - SMB
1241,Status Working,2025-06-11T18:07:57.118000,2025-06-11T18:07:57.118000,Sales - Field
1210,Status Working,2025-06-11T17:15:37.994000,2025-06-11T17:15:37.994000,Sales - AMER
1195,Status Escalated,2025-06-11T19:13:43.904000,2025-06-11T19:13:48.356000,Sales - Enterprise
1195,Status Waiting for Customer,2025-06-11T19:06:38.507000,2025-06-11T19:06:38.507000,Sales - AMER
1086,Status Working,2025-06-11T17:15:37.994000,2025-06-11T17:15:37.994000,Sales - SMB
1189,Status In Progress,2025-06-11T18:07:36.993000,2025-06-11T18:07:36.993000,Sales - AMER
1121,Status Escalated,2025-06-11T19:06:28.658000,2025-06-11T19:06:28.658000,Sales - Enterprise
1168,Status On Hold,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000,Finance
1119,Status On Hold,2025-06-11T17:17:32.530000,2025-06-11T17:17:32.530000,Sales - Field
1163,Status In Progress,2025-06-11T12:31:47.182000,2025-06-11T12:31:47.182000,Sales - SMB
1061,Status Working,2025-06-11T19:08:56.421000,2025-06-11T19:08:57.146000,Sales - EMEA
1129,Status Working,2025-06-11T17:14:53.854000,2025-06-11T17:14:54.377000,Sales - EMEA
1075,Status Response Received,2025-06-11T19:09:49.815000,2025-06-11T19:09:49.815000,Sales - EMEA
1084,Status Waiting for Customer,2025-06-11T19:11:04.281000,2025-06-11T19:11:04.818000,Sales - APAC
1130,Status Escalated,2025-06-11T19:10:09.098000,2025-06-11T19:10:11.611000,Sales - Field
1092,Status Response Received,2025-06-11T19:13:56.014000,2025-06-11T19:13:56.543000,Sales - Online
1106,Status Waiting for Customer,2025-06-11T12:31:53.862000,2025-06-11T12:32:06.113000,Sales - Field
1049,Created.,2025-06-11T19:06:53.992000,2025-06-11T19:06:57.176000,Sales - APAC
1119,Status Escalated,2025-06-11T19:13:48.534000,2025-06-11T19:13:51.640000,Sales - Online
1293,Status Waiting for Customer,2025-06-11T19:11:04.281000,2025-06-11T19:11:04.818000,Sales - Field
1231,Status In Progress,2025-06-11T12:23:12.913000,2025-06-11T12:23:13.062000,Sales - EMEA
1214,Status Escalated,2025-06-11T19:13:02.223000,2025-06-11T19:13:02.223000,Sales - SMB
1252,Status Waiting for Customer,2025-06-11T19:11:04.818000,2025-06-11T19:11:09.315000,Sales - Online
1281,Status Working,2025-06-11T12:19:42.780000,2025-06-11T12:19:59.410000,Sales - Enterprise
1116,Status Working,2025-06-11T12:24:09.831000,2025-06-11T12:24:10.035000,Sales - Enterprise
1289,Status Escalated,2025-06-11T19:12:39.778000,2025-06-11T19:12:40.346000,Sales - AMER
1112,Status Escalated,2025-06-11T19:10:09.098000,2025-06-11T19:10:11.611000,Sales - Online
1176,Status Working,2025-06-11T19:13:00.735000,2025-06-11T19:13:02.467000,Sales - SMB
1218,Created.,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - APAC
1107,Created.,2025-06-11T19:05:27.937000,2025-06-11T19:05:28.844000,Sales - EMEA
1068,Status In Progress,2025-06-11T12:32:06.113000,2025-06-11T12:32:12.903000,Sales - AMER
1206,Status On Hold,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000,Sales - Enterprise
1085,Status Waiting for Customer,2025-06-11T19:09:53.641000,2025-06-11T19:09:53.641000,Sales - APAC
1097,Status Waiting for Customer,2025-06-11T12:32:08.247000,2025-06-11T12:32:08.247000,Sales - APAC
1200,Status Waiting for Customer,2025-06-11T18:07:42.019000,2025-06-11T18:07:42.019000,Sales - EMEA
1256,Status In Progress,2025-06-11T12:32:06.625000,2025-06-11T12:32:06.625000,Sales - Online
1289,Status Escalated,2025-06-11T19:12:39.778000,2025-06-11T19:12:40.346000,Sales - Enterprise
1135,Status Escalated,2025-06-11T19:12:28.653000,2025-06-11T19:12:28.653000,Sales - SMB
1148,Status Response Received,2025-06-11T18:07:39.176000,2025-06-11T18:07:39.176000,Sales - APAC
1252,Status Working,2025-06-11T19:05:28.739000,2025-06-11T19:05:28.739000,Sales - EMEA
1109,Status In Progress,2025-06-11T19:05:34.434000,2025-06-11T19:05:34.434000,Sales - SMB
1180,Status Response Received,2025-06-11T12:24:05.015000,2025-06-11T12:24:07.004000,Sales - Online
1286,Status Working,2025-06-11T19:05:31.855000,2025-06-11T19:05:31.855000,Sales - Enterprise
1209,Status In Progress,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - Online
1099,Status Response Received,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - APAC
1251,Created.,2025-06-11T19:12:27.144000,2025-06-11T19:12:27.144000,Sales - SMB
1269,Status On Hold,2025-06-11T17:17:32.530000,2025-06-11T17:17:32.530000,Sales - SMB
1272,Status Waiting for Customer,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - SMB
1238,Created.,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - APAC
1242,Status In Progress,2025-06-11T12:20:45.680000,2025-06-11T12:20:47.962000,Sales - APAC
1169,Status Response Received,2025-06-11T18:07:39.176000,2025-06-11T18:07:39.176000,Finance
1213,Status In Progress,2025-06-11T12:23:12.913000,2025-06-11T12:23:13.062000,Marketing
1246,Status In Progress,2025-06-11T17:17:30.140000,2025-06-11T17:17:32.699000,Finance
1065,Status Working,2025-06-11T12:24:09.831000,2025-06-11T12:24:10.035000,Sales - Enterprise
1075,Status In Progress,2025-06-11T19:09:49.106000,2025-06-11T19:09:49.106000,Sales - EMEA
1220,Created.,2025-06-11T19:12:26.184000,2025-06-11T19:12:27.392000,Sales - SMB
1119,Status In Progress,2025-06-11T12:31:47.182000,2025-06-11T12:31:47.182000,Sales - AMER
1054,Status Escalated,2025-06-11T17:14:54.377000,2025-06-11T17:14:56.021000,Sales - EMEA
1256,Status On Hold,2025-06-11T19:12:44.038000,2025-06-11T19:12:44.038000,Sales - AMER
1171,Status Escalated,2025-06-11T19:06:29.253000,2025-06-11T19:06:29.864000,Sales - Field
1150,Status In Progress,2025-06-11T12:21:11.967000,2025-06-11T12:21:12.837000,Sales - Online
1068,Status Waiting for Customer,2025-06-11T12:31:47.945000,2025-06-11T12:31:47.945000,Sales - APAC
1189,Status In Progress,2025-06-11T12:31:53.862000,2025-06-11T12:32:06.113000,Sales - SMB
1156,Status On Hold,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - Online
1249,Status Escalated,2025-06-11T19:05:43.872000,2025-06-11T19:06:28.911000,Sales - EMEA
1114,Status Response Received,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - Field
1195,Status In Progress,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000,Sales - Field
1234,Status Response Received,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - Field
1243,Status Response Received,2025-06-11T12:32:06.625000,2025-06-11T12:32:06.625000,Sales - EMEA
1170,Status Response Received,2025-06-11T19:13:56.567000,2025-06-11T19:13:57.904000,Sales - EMEA
1107,Status Escalated,2025-06-11T19:12:39.778000,2025-06-11T19:12:40.346000,Sales - EMEA
1092,Created.,2025-06-11T17:15:40.092000,2025-06-11T17:15:40.092000,Sales - EMEA
1286,Status Waiting for Customer,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - Field
1202,Created.,2025-06-11T12:24:09.831000,2025-06-11T12:24:10.035000,Sales - Field
1259,Status Working,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - AMER
1098,Status Working,2025-06-11T19:05:31.855000,2025-06-11T19:05:31.855000,Sales - Online
1066,Status Escalated,2025-06-11T19:12:39.778000,2025-06-11T19:12:40.346000,Sales - SMB
1210,Status Waiting for Customer,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000,Sales - APAC
1101,Status Escalated,2025-06-11T12:23:13.062000,2025-06-11T12:23:13.272000,Sales - Field
1192,Status On Hold,2025-06-11T18:08:08.144000,2025-06-11T18:08:08.650000,Sales - APAC
1059,Status In Progress,2025-06-11T17:17:13.444000,2025-06-11T17:17:13.444000,Sales - Online
1258,Status Working,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - Online
1265,Status In Progress,2025-06-11T12:23:13.062000,2025-06-11T12:23:13.272000,Sales - APAC
1240,Status In Progress,2025-06-11T17:17:13.444000,2025-06-11T17:17:13.444000,Sales - Field
